19,24,0.356
63,18,0.355
21,17,0.355
31,3,0.354
60,21,0.354
44,26,0.354
21,23,0.354
45,25,0.354
19,26,0.352
29,12,0.352
16,15,0.352
26,59,0.352
6,11,0.351
51,38,0.349
13,26,0.348
36,33,0.347
30,2,0.343
21,35,0.343
57,50,0.343
32,40,0.342
16,18,0.341
16,38,0.34
61,29,0.339
39,26,0.339
19,12,0.338
57,26,0.337
63,28,0.336
24,7,0.336
47,18,0.335
37,30,0.334
24,17,0.334
10,21,0.333
62,28,0.333
32,34,0.332
5,58,0.332
18,55,0.331
53,28,0.331
27,28,0.329
24,58,0.328
5,57,0.328
44,40,0.327
60,26,0.327
42,40,0.326
12,53,0.325
35,50,0.324
52,55,0.324
16,47,0.323
41,18,0.323
8,20,0.322
30,34,0.321
16,8,0.32
28,17,0.32
5,15,0.32
24,63,0.314
40,27,0.312
25,4,0.31
16,53,0.31
16,58,0.31
8,25,0.309
33,35,0.309
21,46,0.308
21,12,0.308
13,34,0.308
19,18,0.305
37,57,0.305
63,50,0.304
61,50,0.304
60,52,0.304
41,52,0.304
14,38,0.303
7,55,0.302
36,9,0.302
13,8,0.302
30,50,0.301
52,15,0.301
26,31,0.3
34,2,0.299
40,58,0.298
42,9,0.298
60,46,0.298
16,13,0.297
7,41,0.294
34,46,0.293
61,5,0.292
5,63,0.292
24,34,0.29
14,63,0.29
10,43,0.289
16,46,0.288
16,33,0.287
34,8,0.287
7,56,0.287
5,2,0.287
32,43,0.286
41,55,0.284
21,2,0.284
61,41,0.284
10,35,0.282
7,42,0.281
26,21,0.281
2,50,0.28
14,15,0.278
30,43,0.278
5,25,0.278
60,41,0.273
18,33,0.271
35,9,0.269
6,48,0.269
41,56,0.268
61,17,0.267
18,58,0.267
7,25,0.266
43,12,0.264
29,15,0.263
42,41,0.262
34,21,0.262
34,33,0.262
13,43,0.262
34,18,0.261
43,29,0.261
61,38,0.26
29,4,0.259
56,4,0.259
18,12,0.259
29,56,0.259
54,23,0.259
54,2,0.259
2,23,0.259
7,49,0.258
46,35,0.256
51,29,0.253
62,55,0.25
51,17,0.248
38,56,0.247
10,46,0.247
41,25,0.247
37,38,0.247
26,43,0.246
47,61,0.244
7,26,0.243
42,38,0.242
21,50,0.242
43,8,0.242
46,2,0.241
